trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
350,True,"{'a': 0.0, 'e': 0.0}",20,9,19.865504310736352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,True,"{'a': 0.0, 'e': 0.0}",35,18,30.59195671380452,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,True,"{'a': 0.0, 'e': 0.0}",20,15,7.906718949832964,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,True,"{'a': 0.0, 'e': 0.0}",30,9,33.92700302428766,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,True,"{'a': 0.0, 'e': 0.0}",20,8,26.33809708164771,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,True,"{'a': 0.0, 'e': 0.0}",30,20,18.617232387440847,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,True,"{'a': 0.0, 'e': 0.0}",25,15,21.690034692619445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,True,"{'a': 0.0, 'e': 0.0}",20,15,-14.873685448524867,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
358,True,"{'a': 0.0, 'e': 0.0}",30,18,21.438963756500808,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,True,"{'a': 0.0, 'e': 0.0}",30,18,21.445079520325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,True,"{'a': 0.0, 'e': 0.0}",30,14,29.963595178413552,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,True,"{'a': 0.0, 'e': 0.0}",25,2,39.25891966143243,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,True,"{'a': 0.0, 'e': 0.0}",25,11,23.066482970633455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,True,"{'a': 0.0, 'e': 0.0}",25,11,23.66033213391099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,True,"{'a': 0.0, 'e': 0.0}",25,15,14.69249143718666,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,True,"{'a': 0.0, 'e': 0.0}",30,18,23.8969067287836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,True,"{'a': 0.0, 'e': 0.0}",25,10,29.942852889154125,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,True,"{'a': 0.0, 'e': 0.0}",25,17,12.753054829966787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,True,"{'a': 0.0, 'e': 0.0}",20,12,15.179415486444046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,True,"{'a': 0.0, 'e': 0.0}",20,10,18.568243879591808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,True,"{'a': 0.0, 'e': 0.0}",25,16,19.434407679289436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,True,"{'a': 0.0, 'e': 0.0}",35,18,28.906200965060787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,True,"{'a': 0.0, 'e': 0.0}",30,18,23.81995928289068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,True,"{'a': 0.0, 'e': 0.0}",30,22,15.31521974037442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,True,"{'a': 0.0, 'e': 0.0}",20,10,22.26349324597495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,True,"{'a': 0.0, 'e': 0.0}",30,13,28.23009149292433,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,True,"{'a': 0.0, 'e': 0.0}",20,8,20.42547404320534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,True,"{'a': 0.0, 'e': 0.0}",25,11,25.709706497642202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,True,"{'a': 0.0, 'e': 0.0}",20,16,8.068754229719596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,True,"{'a': 0.0, 'e': 0.0}",20,2,31.128639121858843,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,True,"{'a': 0.0, 'e': 0.0}",25,18,15.050526546965774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,True,"{'a': 0.0, 'e': 0.0}",30,12,34.29574337838789,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,True,"{'a': 0.0, 'e': 0.0}",30,15,26.02494713449184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,True,"{'a': 0.0, 'e': 0.0}",25,16,15.854615552142697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,True,"{'a': 0.0, 'e': 0.0}",20,8,20.230906861866682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,True,"{'a': 0.0, 'e': 0.0}",20,6,27.537377718415186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,True,"{'a': 0.0, 'e': 0.0}",30,24,11.632871558170844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,True,"{'a': 0.0, 'e': 0.0}",20,7,24.505902397209915,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,True,"{'a': 0.0, 'e': 0.0}",25,3,40.20463552971239,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,True,"{'a': 0.0, 'e': 0.0}",20,14,11.11539969497504,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,True,"{'a': 0.0, 'e': 0.0}",25,7,31.57625368976949,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,True,"{'a': 0.0, 'e': 0.0}",25,11,23.652479713351998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,True,"{'a': 0.0, 'e': 0.0}",20,13,11.348038532574396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,True,"{'a': 0.0, 'e': 0.0}",30,13,27.468346384622418,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,True,"{'a': 0.0, 'e': 0.0}",30,19,19.021567520419243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,True,"{'a': 0.0, 'e': 0.0}",25,11,24.56931050616665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,True,"{'a': 0.0, 'e': 0.0}",20,11,21.77573147760708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,True,"{'a': 0.0, 'e': 0.0}",20,6,22.181273781684514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,True,"{'a': 0.0, 'e': 0.0}",25,3,32.76185350143575,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,True,"{'a': 0.0, 'e': 0.0}",25,16,12.775920568763135,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,True,"{'a': 0.0, 'e': 0.0}",20,6,24.61421650431881,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,True,"{'a': 0.0, 'e': 0.0}",30,22,16.028530651702667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,True,"{'a': 0.0, 'e': 0.0}",20,12,13.806530990365891,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,True,"{'a': 0.0, 'e': 0.0}",25,10,27.63157516023052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,True,"{'a': 0.0, 'e': 0.0}",30,23,11.852969222841764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,True,"{'a': 0.0, 'e': 0.0}",20,9,22.892852782395746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,True,"{'a': 0.0, 'e': 0.0}",20,14,11.223498034005026,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,True,"{'a': 0.0, 'e': 0.0}",20,2,32.7367724738261,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,True,"{'a': 0.0, 'e': 0.0}",20,0,32.62829174694451,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,True,"{'a': 0.0, 'e': 0.0}",20,10,15.020073843256961,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,True,"{'a': 0.0, 'e': 0.0}",30,14,32.76460581136753,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,True,"{'a': 0.0, 'e': 0.0}",25,7,34.90317715113837,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,True,"{'a': 0.0, 'e': 0.0}",25,8,33.57694613765227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,True,"{'a': 0.0, 'e': 0.0}",20,16,8.074425312794968,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,True,"{'a': 0.0, 'e': 0.0}",20,0,35.14771038004162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
415,True,"{'a': 0.0, 'e': 0.0}",20,12,16.253549778350482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,True,"{'a': 0.0, 'e': 0.0}",30,7,38.57648788723357,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,True,"{'a': 0.0, 'e': 0.0}",25,4,39.674243946084104,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,True,"{'a': 0.0, 'e': 0.0}",20,12,14.895588523004687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,True,"{'a': 0.0, 'e': 0.0}",25,13,20.301804111006096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,True,"{'a': 0.0, 'e': 0.0}",25,7,32.112772844206575,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,True,"{'a': 0.0, 'e': 0.0}",20,13,13.945327302835182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,True,"{'a': 0.0, 'e': 0.0}",25,11,26.16231466353354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,True,"{'a': 0.0, 'e': 0.0}",20,11,17.43815430314999,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,True,"{'a': 0.0, 'e': 0.0}",25,11,27.508756677665254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,True,"{'a': 0.0, 'e': 0.0}",25,11,25.5456369050125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,True,"{'a': 0.0, 'e': 0.0}",25,17,15.053887251627907,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,True,"{'a': 0.0, 'e': 0.0}",25,17,16.055556494612937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,True,"{'a': 0.0, 'e': 0.0}",20,7,27.395404700424162,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,True,"{'a': 0.0, 'e': 0.0}",30,13,31.891553282675098,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,True,"{'a': 0.0, 'e': 0.0}",30,18,21.79395707420342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,True,"{'a': 0.0, 'e': 0.0}",20,12,17.411693858530832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,True,"{'a': 0.0, 'e': 0.0}",25,1,37.42848610532226,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,True,"{'a': 0.0, 'e': 0.0}",20,11,17.951775743929772,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,True,"{'a': 0.0, 'e': 0.0}",30,13,29.165409944574673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,True,"{'a': 0.0, 'e': 0.0}",25,17,15.172326801898334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,True,"{'a': 0.0, 'e': 0.0}",20,8,20.909694405255784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,True,"{'a': 0.0, 'e': 0.0}",20,10,17.39707665228594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,True,"{'a': 0.0, 'e': 0.0}",20,2,27.43435690511292,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,True,"{'a': 0.0, 'e': 0.0}",25,4,33.760650036255065,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,True,"{'a': 0.0, 'e': 0.0}",20,6,26.730094418194525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,True,"{'a': 0.0, 'e': 0.0}",20,11,12.591553620419097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,True,"{'a': 0.0, 'e': 0.0}",30,17,22.496013127181225,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,True,"{'a': 0.0, 'e': 0.0}",20,6,24.72588811518366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,True,"{'a': 0.0, 'e': 0.0}",20,16,6.937920243785885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,True,"{'a': 0.0, 'e': 0.0}",20,16,7.487609059032926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,True,"{'a': 0.0, 'e': 0.0}",20,14,9.274688910201922,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,True,"{'a': 0.0, 'e': 0.0}",20,0,32.28624135916914,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
448,True,"{'a': 0.0, 'e': 0.0}",30,13,29.25105066494803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,True,"{'a': 0.0, 'e': 0.0}",25,2,35.77745318518688,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,True,"{'a': 0.0, 'e': 0.0}",20,2,30.526442744179125,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,True,"{'a': 0.0, 'e': 0.0}",20,2,26.717627131690364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,True,"{'a': 0.0, 'e': 0.0}",25,0,39.62308417787263,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
453,True,"{'a': 0.0, 'e': 0.0}",35,24,20.83897067965799,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,True,"{'a': 0.0, 'e': 0.0}",25,8,32.61545132527972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,True,"{'a': 0.0, 'e': 0.0}",20,9,19.042933769099122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,True,"{'a': 0.0, 'e': 0.0}",35,26,13.681813165869402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,True,"{'a': 0.0, 'e': 0.0}",25,15,21.6421687852857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,True,"{'a': 0.0, 'e': 0.0}",20,15,10.818185281848283,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,True,"{'a': 0.0, 'e': 0.0}",25,17,13.484012682085647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,True,"{'a': 0.0, 'e': 0.0}",25,5,-12.143208420157773,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
461,True,"{'a': 0.0, 'e': 0.0}",20,14,10.759384293834026,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,True,"{'a': 0.0, 'e': 0.0}",20,9,19.231553334192434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,True,"{'a': 0.0, 'e': 0.0}",25,12,24.67472287202714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,True,"{'a': 0.0, 'e': 0.0}",20,10,20.92311958252312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,True,"{'a': 0.0, 'e': 0.0}",30,17,24.58248658432681,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,True,"{'a': 0.0, 'e': 0.0}",20,7,26.3511769010727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,True,"{'a': 0.0, 'e': 0.0}",30,19,17.982794147854953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,True,"{'a': 0.0, 'e': 0.0}",20,16,8.597503088702927,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,True,"{'a': 0.0, 'e': 0.0}",20,8,18.214435717822933,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,True,"{'a': 0.0, 'e': 0.0}",20,10,18.071619517869777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,True,"{'a': 0.0, 'e': 0.0}",20,5,26.148098335384162,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,True,"{'a': 0.0, 'e': 0.0}",25,5,30.271830761601088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,True,"{'a': 0.0, 'e': 0.0}",25,13,22.776649829611557,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,True,"{'a': 0.0, 'e': 0.0}",25,13,18.00652329000678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,True,"{'a': 0.0, 'e': 0.0}",20,9,18.90596498010833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,True,"{'a': 0.0, 'e': 0.0}",30,5,43.63780669795893,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,True,"{'a': 0.0, 'e': 0.0}",20,8,18.449146266140424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,True,"{'a': 0.0, 'e': 0.0}",25,13,23.442865423957894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,True,"{'a': 0.0, 'e': 0.0}",30,21,16.61660504252285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,True,"{'a': 0.0, 'e': 0.0}",25,11,27.99491177958714,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,True,"{'a': 0.0, 'e': 0.0}",25,12,23.3942247016275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,True,"{'a': 0.0, 'e': 0.0}",25,16,16.869774401804754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,True,"{'a': 0.0, 'e': 0.0}",20,9,21.862463709556994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,True,"{'a': 0.0, 'e': 0.0}",20,0,35.48104785535661,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,True,"{'a': 0.0, 'e': 0.0}",25,20,10.803054088628127,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,True,"{'a': 0.0, 'e': 0.0}",20,0,30.157359954532723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,True,"{'a': 0.0, 'e': 0.0}",25,20,7.966793081607703,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,True,"{'a': 0.0, 'e': 0.0}",25,16,18.517229968369882,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,True,"{'a': 0.0, 'e': 0.0}",20,6,23.617293116255986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,True,"{'a': 0.0, 'e': 0.0}",20,8,24.489740279997065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,True,"{'a': 0.0, 'e': 0.0}",30,13,30.007201477876887,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,True,"{'a': 0.0, 'e': 0.0}",25,11,28.19558102263614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,True,"{'a': 0.0, 'e': 0.0}",30,4,40.915008109673636,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,True,"{'a': 0.0, 'e': 0.0}",25,7,23.28972424038251,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,True,"{'a': 0.0, 'e': 0.0}",20,11,17.755442055286533,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,True,"{'a': 0.0, 'e': 0.0}",25,7,30.469465911767486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,True,"{'a': 0.0, 'e': 0.0}",25,17,17.218275210939293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,True,"{'a': 0.0, 'e': 0.0}",25,15,16.94188888031927,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,True,"{'a': 0.0, 'e': 0.0}",25,18,13.837399540626286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,True,"{'a': 0.0, 'e': 0.0}",30,20,17.934577201793378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
